robot,backend,dof,sample_id,converged,failed,solver_iterations,solve_total_ms,final_cost,final_stop,failure_message,dam_calc_ms,dam_calcdiff_ms,dam_total_ms,cost_state_calc_ms,cost_state_calcdiff_ms,cost_state_total_ms,cost_control_calc_ms,cost_control_calcdiff_ms,cost_control_total_ms,cost_acc_calc_ms,cost_acc_calcdiff_ms,cost_acc_total_ms,cost_collision_calc_ms,cost_collision_calcdiff_ms,cost_collision_total_ms,cost_other_calc_ms,cost_other_calcdiff_ms,cost_other_total_ms,cost_total_ms,non_cost_model_ms,solver_overhead_ms,stack_total_ms,dam_calc_calls,dam_calcdiff_calls,dam_calc_per_iter_ms,dam_calcdiff_per_iter_ms,dam_total_per_iter_ms,cost_state_calc_per_iter_ms,cost_state_calcdiff_per_iter_ms,cost_state_total_per_iter_ms,cost_control_calc_per_iter_ms,cost_control_calcdiff_per_iter_ms,cost_control_total_per_iter_ms,cost_acc_calc_per_iter_ms,cost_acc_calcdiff_per_iter_ms,cost_acc_total_per_iter_ms,cost_collision_calc_per_iter_ms,cost_collision_calcdiff_per_iter_ms,cost_collision_total_per_iter_ms,cost_other_calc_per_iter_ms,cost_other_calcdiff_per_iter_ms,cost_other_total_per_iter_ms,cost_total_per_iter_ms,non_cost_model_per_iter_ms,solver_overhead_per_iter_ms,stack_total_per_iter_ms
"ur10","TetraPGA",6,0,1,0,4,2.009057,1.909056717,0.000001817,"",0.459198,0.98774,1.446938,0.011555,0.019342,0.030897,0.009704,0.008397,0.018101,0.013528,0.139594,0.153122,0,0,0,0,0,0,0.20212,1.244818,0.562119,2.009057,357,255,0.1147995,0.246935,0.3617345,0.00288875,0.0048355,0.00772425,0.002426,0.00209925,0.00452525,0.003382,0.0348985,0.0382805,0,0,0,0,0,0,0.05053,0.3112045,0.14052975,0.50226425
"ur10","TetraPGA",6,1,1,0,4,2.006794,1.053897007,0,"",0.453057,0.984049,1.437106,0.012607,0.018881,0.031488,0.009926,0.008314,0.01824,0.01402,0.139222,0.153242,0,0,0,0,0,0,0.20297,1.234136,0.569688,2.006794,357,255,0.11326425,0.24601225,0.3592765,0.00315175,0.00472025,0.007872,0.0024815,0.0020785,0.00456,0.003505,0.0348055,0.0383105,0,0,0,0,0,0,0.0507425,0.308534,0.142422,0.5016985
"ur10","TetraPGA",6,2,1,0,4,2.000712,1.291195025,0.000000002,"",0.456068,0.982622,1.43869,0.012319,0.018629,0.030948,0.009741,0.008435,0.018176,0.013503,0.137808,0.151311,0,0,0,0,0,0,0.200435,1.238255,0.562022,2.000712,357,255,0.114017,0.2456555,0.3596725,0.00307975,0.00465725,0.007737,0.00243525,0.00210875,0.004544,0.00337575,0.034452,0.03782775,0,0,0,0,0,0,0.05010875,0.30956375,0.1405055,0.500178
"ur10","TetraPGA",6,3,1,0,4,1.930614,2.884888165,0.000000002,"",0.393193,0.980535,1.373728,0.010383,0.018667,0.02905,0.008416,0.008407,0.016823,0.012131,0.136795,0.148926,0,0,0,0,0,0,0.194799,1.178929,0.556886,1.930614,306,255,0.09829825,0.24513375,0.343432,0.00259575,0.00466675,0.0072625,0.002104,0.00210175,0.00420575,0.00303275,0.03419875,0.0372315,0,0,0,0,0,0,0.04869975,0.29473225,0.1392215,0.4826535
"ur10","TetraPGA",6,4,1,0,3,1.556281,2.565951521,0.000000991,"",0.326122,0.784292,1.110414,0.00877,0.015385,0.024155,0.007045,0.006909,0.013954,0.010424,0.109536,0.11996,0,0,0,0,0,0,0.158069,0.952345,0.445867,1.556281,255,204,0.108707333,0.261430667,0.370138,0.002923333,0.005128333,0.008051667,0.002348333,0.002303,0.004651333,0.003474667,0.036512,0.039986667,0,0,0,0,0,0,0.052689667,0.317448333,0.148622333,0.518760333
"ur10","TetraPGA",6,5,1,0,4,2.010886,1.306516038,0.000000007,"",0.453575,0.984705,1.43828,0.012348,0.018818,0.031166,0.009871,0.008155,0.018026,0.0135,0.138116,0.151616,0,0,0,0,0,0,0.200808,1.237472,0.572606,2.010886,357,255,0.11339375,0.24617625,0.35957,0.003087,0.0047045,0.0077915,0.00246775,0.00203875,0.0045065,0.003375,0.034529,0.037904,0,0,0,0,0,0,0.050202,0.309368,0.1431515,0.5027215
"ur10","TetraPGA",6,6,1,0,4,2.022806,1.500469899,0.000000009,"",0.452445,0.987241,1.439686,0.011701,0.018807,0.030508,0.009416,0.00847,0.017886,0.013672,0.13883,0.152502,0,0,0,0,0,0,0.200896,1.23879,0.58312,2.022806,357,255,0.11311125,0.24681025,0.3599215,0.00292525,0.00470175,0.007627,0.002354,0.0021175,0.0044715,0.003418,0.0347075,0.0381255,0,0,0,0,0,0,0.050224,0.3096975,0.14578,0.5057015
"ur10","TetraPGA",6,7,1,0,5,2.307821,2.909291954,0,"",0.461367,1.184299,1.645666,0.012132,0.022447,0.034579,0.009723,0.010192,0.019915,0.013973,0.16942,0.183393,0,0,0,0,0,0,0.237887,1.407779,0.662155,2.307821,357,306,0.0922734,0.2368598,0.3291332,0.0024264,0.0044894,0.0069158,0.0019446,0.0020384,0.003983,0.0027946,0.033884,0.0366786,0,0,0,0,0,0,0.0475774,0.2815558,0.132431,0.4615642
"ur10","TetraPGA",6,8,1,0,4,2.021734,2.654816083,0.00000002,"",0.457482,0.987941,1.445423,0.01204,0.018653,0.030693,0.009705,0.008221,0.017926,0.013722,0.139901,0.153623,0,0,0,0,0,0,0.202242,1.243181,0.576311,2.021734,357,255,0.1143705,0.24698525,0.36135575,0.00301,0.00466325,0.00767325,0.00242625,0.00205525,0.0044815,0.0034305,0.03497525,0.03840575,0,0,0,0,0,0,0.0505605,0.31079525,0.14407775,0.5054335
"ur10","TetraPGA",6,9,1,0,4,2.03857,4.143455842,0.000040292,"",0.458715,0.997156,1.455871,0.012267,0.021094,0.033361,0.010023,0.008496,0.018519,0.014056,0.138139,0.152195,0,0,0,0,0,0,0.204075,1.251796,0.582699,2.03857,357,255,0.11467875,0.249289,0.36396775,0.00306675,0.0052735,0.00834025,0.00250575,0.002124,0.00462975,0.003514,0.03453475,0.03804875,0,0,0,0,0,0,0.05101875,0.312949,0.14567475,0.5096425
"ur10","TetraPGA",6,10,1,0,4,1.997138,2.976780296,0.000000038,"",0.452957,0.979284,1.432241,0.012497,0.019012,0.031509,0.009852,0.007625,0.017477,0.013603,0.139295,0.152898,0,0,0,0,0,0,0.201884,1.230357,0.564897,1.997138,357,255,0.11323925,0.244821,0.35806025,0.00312425,0.004753,0.00787725,0.002463,0.00190625,0.00436925,0.00340075,0.03482375,0.0382245,0,0,0,0,0,0,0.050471,0.30758925,0.14122425,0.4992845
"ur10","TetraPGA",6,11,1,0,4,2.007093,2.032833524,0.000000098,"",0.457405,0.983117,1.440522,0.012703,0.018905,0.031608,0.009918,0.007878,0.017796,0.013645,0.136395,0.15004,0,0,0,0,0,0,0.199444,1.241078,0.566571,2.007093,357,255,0.11435125,0.24577925,0.3601305,0.00317575,0.00472625,0.007902,0.0024795,0.0019695,0.004449,0.00341125,0.03409875,0.03751,0,0,0,0,0,0,0.049861,0.3102695,0.14164275,0.50177325
"ur10","TetraPGA",6,12,1,0,5,2.519775,2.582041512,0.0000002,"",0.649552,1.173586,1.823138,0.017514,0.022284,0.039798,0.013655,0.009982,0.023637,0.020036,0.163555,0.183591,0,0,0,0,0,0,0.247026,1.576112,0.696637,2.519775,510,306,0.1299104,0.2347172,0.3646276,0.0035028,0.0044568,0.0079596,0.002731,0.0019964,0.0047274,0.0040072,0.032711,0.0367182,0,0,0,0,0,0,0.0494052,0.3152224,0.1393274,0.503955
"ur10","TetraPGA",6,13,1,0,4,1.93592,1.433099598,0.000000471,"",0.39133,0.986532,1.377862,0.010351,0.018191,0.028542,0.008331,0.008211,0.016542,0.011898,0.136603,0.148501,0,0,0,0,0,0,0.193585,1.184277,0.558058,1.93592,306,255,0.0978325,0.246633,0.3444655,0.00258775,0.00454775,0.0071355,0.00208275,0.00205275,0.0041355,0.0029745,0.03415075,0.03712525,0,0,0,0,0,0,0.04839625,0.29606925,0.1395145,0.48398
"ur10","TetraPGA",6,14,1,0,4,2.006674,1.840568748,0.000004187,"",0.455902,0.981528,1.43743,0.011681,0.018547,0.030228,0.009843,0.008387,0.01823,0.013701,0.136176,0.149877,0,0,0,0,0,0,0.198335,1.239095,0.569244,2.006674,357,255,0.1139755,0.245382,0.3593575,0.00292025,0.00463675,0.007557,0.00246075,0.00209675,0.0045575,0.00342525,0.034044,0.03746925,0,0,0,0,0,0,0.04958375,0.30977375,0.142311,0.5016685
"ur10","TetraPGA",6,15,1,0,4,2.027763,2.102901033,0.000000007,"",0.455038,0.988128,1.443166,0.011629,0.018277,0.029906,0.009642,0.007908,0.01755,0.013195,0.139285,0.15248,0,0,0,0,0,0,0.199936,1.24323,0.584597,2.027763,357,255,0.1137595,0.247032,0.3607915,0.00290725,0.00456925,0.0074765,0.0024105,0.001977,0.0043875,0.00329875,0.03482125,0.03812,0,0,0,0,0,0,0.049984,0.3108075,0.14614925,0.50694075
"ur10","TetraPGA",6,16,1,0,4,2.020553,3.321376873,0.000000172,"",0.46001,0.987094,1.447104,0.012198,0.019099,0.031297,0.00963,0.008255,0.017885,0.013308,0.138975,0.152283,0,0,0,0,0,0,0.201465,1.245639,0.573449,2.020553,357,255,0.1150025,0.2467735,0.361776,0.0030495,0.00477475,0.00782425,0.0024075,0.00206375,0.00447125,0.003327,0.03474375,0.03807075,0,0,0,0,0,0,0.05036625,0.31140975,0.14336225,0.50513825
"ur10","TetraPGA",6,17,1,0,4,2.000036,3.586334503,0.000000147,"",0.453257,0.978457,1.431714,0.011905,0.018413,0.030318,0.009763,0.00812,0.017883,0.013692,0.13481,0.148502,0,0,0,0,0,0,0.196703,1.235011,0.568322,2.000036,357,255,0.11331425,0.24461425,0.3579285,0.00297625,0.00460325,0.0075795,0.00244075,0.00203,0.00447075,0.003423,0.0337025,0.0371255,0,0,0,0,0,0,0.04917575,0.30875275,0.1420805,0.500009
"ur10","TetraPGA",6,18,1,0,3,1.551375,1.420969148,0.000005626,"",0.325573,0.779701,1.105274,0.009029,0.015092,0.024121,0.007118,0.006274,0.013392,0.010074,0.107833,0.117907,0,0,0,0,0,0,0.15542,0.949854,0.446101,1.551375,255,204,0.108524333,0.259900333,0.368424667,0.003009667,0.005030667,0.008040333,0.002372667,0.002091333,0.004464,0.003358,0.035944333,0.039302333,0,0,0,0,0,0,0.051806667,0.316618,0.148700333,0.517125
"ur10","TetraPGA",6,19,1,0,3,1.558581,3.542445429,0.000005891,"",0.331418,0.782846,1.114264,0.009055,0.015105,0.02416,0.007102,0.006536,0.013638,0.010637,0.109176,0.119813,0,0,0,0,0,0,0.157611,0.956653,0.444317,1.558581,255,204,0.110472667,0.260948667,0.371421333,0.003018333,0.005035,0.008053333,0.002367333,0.002178667,0.004546,0.003545667,0.036392,0.039937667,0,0,0,0,0,0,0.052537,0.318884333,0.148105667,0.519527
"ur10","TetraPGA",6,20,1,0,4,2.013929,1.308887919,0.000000005,"",0.458365,0.982593,1.440958,0.01264,0.018756,0.031396,0.009871,0.00793,0.017801,0.013763,0.139077,0.15284,0,0,0,0,0,0,0.202037,1.238921,0.572971,2.013929,357,255,0.11459125,0.24564825,0.3602395,0.00316,0.004689,0.007849,0.00246775,0.0019825,0.00445025,0.00344075,0.03476925,0.03821,0,0,0,0,0,0,0.05050925,0.30973025,0.14324275,0.50348225
"ur10","TetraPGA",6,21,1,0,4,2.000174,2.171373106,0.000000331,"",0.45589,0.980747,1.436637,0.011492,0.018502,0.029994,0.011164,0.008221,0.019385,0.013349,0.140222,0.153571,0,0,0,0,0,0,0.20295,1.233687,0.563537,2.000174,357,255,0.1139725,0.24518675,0.35915925,0.002873,0.0046255,0.0074985,0.002791,0.00205525,0.00484625,0.00333725,0.0350555,0.03839275,0,0,0,0,0,0,0.0507375,0.30842175,0.14088425,0.5000435
"ur10","TetraPGA",6,22,1,0,4,2.024072,2.622822935,0.000004397,"",0.461413,0.995173,1.456586,0.014192,0.019495,0.033687,0.009893,0.007966,0.017859,0.015445,0.141096,0.156541,0,0,0,0,0,0,0.208087,1.248499,0.567486,2.024072,357,255,0.11535325,0.24879325,0.3641465,0.003548,0.00487375,0.00842175,0.00247325,0.0019915,0.00446475,0.00386125,0.035274,0.03913525,0,0,0,0,0,0,0.05202175,0.31212475,0.1418715,0.506018
"ur10","TetraPGA",6,23,1,0,4,1.933484,3.68308196,0.000000081,"",0.390334,0.993356,1.38369,0.010417,0.019075,0.029492,0.008561,0.008276,0.016837,0.011598,0.140275,0.151873,0,0,0,0,0,0,0.198202,1.185488,0.549794,1.933484,306,255,0.0975835,0.248339,0.3459225,0.00260425,0.00476875,0.007373,0.00214025,0.002069,0.00420925,0.0028995,0.03506875,0.03796825,0,0,0,0,0,0,0.0495505,0.296372,0.1374485,0.483371
"ur10","Pinocchio",6,0,1,0,4,2.129232,1.909056717,0.000001817,"",0.550843,0.968116,1.518959,0.019638,0.052659,0.072297,0.010507,0.008645,0.019152,0.015233,0.132411,0.147644,0,0,0,0,0,0,0.239093,1.279866,0.610273,2.129232,357,255,0.13771075,0.242029,0.37973975,0.0049095,0.01316475,0.01807425,0.00262675,0.00216125,0.004788,0.00380825,0.03310275,0.036911,0,0,0,0,0,0,0.05977325,0.3199665,0.15256825,0.532308
"ur10","Pinocchio",6,1,1,0,4,2.144163,1.053897007,0,"",0.547914,0.961161,1.509075,0.019413,0.051181,0.070594,0.010523,0.008494,0.019017,0.015391,0.132026,0.147417,0,0,0,0,0,0,0.237028,1.272047,0.635088,2.144163,357,255,0.1369785,0.24029025,0.37726875,0.00485325,0.01279525,0.0176485,0.00263075,0.0021235,0.00475425,0.00384775,0.0330065,0.03685425,0,0,0,0,0,0,0.059257,0.31801175,0.158772,0.53604075
"ur10","Pinocchio",6,2,1,0,4,2.125958,1.291195025,0.000000002,"",0.546862,0.964662,1.511524,0.019075,0.051949,0.071024,0.010796,0.008729,0.019525,0.015143,0.133029,0.148172,0,0,0,0,0,0,0.238721,1.272803,0.614434,2.125958,357,255,0.1367155,0.2411655,0.377881,0.00476875,0.01298725,0.017756,0.002699,0.00218225,0.00488125,0.00378575,0.03325725,0.037043,0,0,0,0,0,0,0.05968025,0.31820075,0.1536085,0.5314895
"ur10","Pinocchio",6,3,1,0,4,2.032498,2.884888165,0.000000002,"",0.475026,0.963654,1.43868,0.016473,0.051165,0.067638,0.009218,0.0084,0.017618,0.013744,0.133651,0.147395,0,0,0,0,0,0,0.232651,1.206029,0.593818,2.032498,306,255,0.1187565,0.2409135,0.35967,0.00411825,0.01279125,0.0169095,0.0023045,0.0021,0.0044045,0.003436,0.03341275,0.03684875,0,0,0,0,0,0,0.05816275,0.30150725,0.1484545,0.5081245
"ur10","Pinocchio",6,4,1,0,3,1.64449,2.565951521,0.000000991,"",0.397389,0.770508,1.167897,0.013741,0.040854,0.054595,0.00815,0.00733,0.01548,0.01182,0.105643,0.117463,0,0,0,0,0,0,0.187538,0.980359,0.476593,1.64449,255,204,0.132463,0.256836,0.389299,0.004580333,0.013618,0.018198333,0.002716667,0.002443333,0.00516,0.00394,0.035214333,0.039154333,0,0,0,0,0,0,0.062512667,0.326786333,0.158864333,0.548163333
"ur10","Pinocchio",6,5,1,0,4,2.124045,1.306516038,0.000000007,"",0.547314,0.965209,1.512523,0.019072,0.052022,0.071094,0.010757,0.009039,0.019796,0.015259,0.131844,0.147103,0,0,0,0,0,0,0.237993,1.27453,0.611522,2.124045,357,255,0.1368285,0.24130225,0.37813075,0.004768,0.0130055,0.0177735,0.00268925,0.00225975,0.004949,0.00381475,0.032961,0.03677575,0,0,0,0,0,0,0.05949825,0.3186325,0.1528805,0.53101125
