robot,backend,sample_id,callback_index,solver_iter,elapsed_ms,iter_interval_ms,cost,stop,dam_calc_interval_ms,dam_calcdiff_interval_ms,dam_total_interval_ms,cost_state_calc_interval_ms,cost_state_calcdiff_interval_ms,cost_state_total_interval_ms,cost_control_calc_interval_ms,cost_control_calcdiff_interval_ms,cost_control_total_interval_ms,cost_acc_calc_interval_ms,cost_acc_calcdiff_interval_ms,cost_acc_total_interval_ms,cost_collision_calc_interval_ms,cost_collision_calcdiff_interval_ms,cost_collision_total_interval_ms,cost_other_calc_interval_ms,cost_other_calcdiff_interval_ms,cost_other_total_interval_ms,cost_total_interval_ms,non_cost_model_interval_ms,solver_overhead_interval_ms,stack_total_interval_ms,dam_calc_calls,dam_calcdiff_calls
"unitree_g1","CasADi",13,3,2,44.145522,14.254748,3268.382264011,4053.467093075,1.241032,8.228113,9.469145,0.028643,0.059792,0.088435,0.011653,0.010932,0.022585,0.014716,1.043046,1.057762,0,0,0,0,0,0,1.168782,8.300363,4.785603,14.254748,190,51
"unitree_g1","CasADi",13,4,3,57.962931,13.817409,1951.03426266,3260.361044892,0.929489,8.20805,9.137539,0.021711,0.060685,0.082396,0.009313,0.011906,0.021219,0.011344,1.04514,1.056484,0,0,0,0,0,0,1.160099,7.97744,4.67987,13.817409,142,51
"unitree_g1","CasADi",13,5,4,71.760158,13.797227,1319.397054568,1943.014861969,0.919134,8.214122,9.133256,0.020453,0.061638,0.082091,0.007771,0.010616,0.018387,0.00966,1.034633,1.044293,0,0,0,0,0,0,1.144771,7.988485,4.663971,13.797227,143,51
"unitree_g1","CasADi",13,6,5,85.666472,13.906314,813.227836891,1311.378897567,0.98008,8.191249,9.171329,0.023152,0.060409,0.083561,0.009669,0.010484,0.020153,0.012332,1.045183,1.057515,0,0,0,0,0,0,1.161229,8.0101,4.734985,13.906314,148,51
"unitree_g1","CasADi",13,7,6,99.621923,13.955451,548.263863157,805.21052292,0.990429,8.230604,9.221033,0.024007,0.062119,0.086126,0.008894,0.010485,0.019379,0.010873,1.036616,1.047489,0,0,0,0,0,0,1.152994,8.068039,4.734418,13.955451,153,51
"unitree_g1","CasADi",13,8,7,113.165119,13.543196,305.22654728,540.247098576,0.676466,8.209091,8.885557,0.016437,0.061471,0.077908,0.006382,0.010356,0.016738,0.007716,1.040965,1.048681,0,0,0,0,0,0,1.143327,7.74223,4.657639,13.543196,102,51
"unitree_g1","CasADi",13,9,8,126.65334,13.488221,175.710817698,297.210362854,0.690222,8.144854,8.835076,0.016373,0.059351,0.075724,0.007243,0.009988,0.017231,0.008882,1.031859,1.040741,0,0,0,0,0,0,1.133696,7.70138,4.653145,13.488221,102,51
"unitree_g1","CasADi",13,10,9,139.755478,13.102138,153.803222984,167.694800305,0.34584,8.188351,8.534191,0.00811,0.05976,0.06787,0.003082,0.010827,0.013909,0.004235,1.035404,1.039639,0,0,0,0,0,0,1.121418,7.412773,4.567947,13.102138,51,51
"unitree_g1","CasADi",13,11,10,152.966695,13.211217,8.049513156,145.787265019,0.364083,8.302141,8.666224,0.009355,0.063909,0.073264,0.003952,0.01178,0.015732,0.004756,1.050423,1.055179,0,0,0,0,0,0,1.144175,7.522049,4.544993,13.211217,51,51
"unitree_g1","CasADi",13,12,11,166.124735,13.15804,8.015991785,0.033554987,0.366455,8.270917,8.637372,0.009678,0.062161,0.071839,0.004133,0.011094,0.015227,0.005838,1.049178,1.055016,0,0,0,0,0,0,1.142082,7.49529,4.520668,13.15804,51,51
"unitree_g1","CasADi",13,13,12,179.151144,13.026409,8.015958171,0.000033614,0.363392,8.173943,8.537335,0.008799,0.059495,0.068294,0.003691,0.010182,0.013873,0.00478,1.033493,1.038273,0,0,0,0,0,0,1.12044,7.416895,4.489074,13.026409,51,51
"unitree_g1","CasADi",14,1,0,14.725999,14.725999,4041.074198252,4901.920240929,1.502151,8.308315,9.810466,0.037157,0.065774,0.102931,0.021981,0.011717,0.033698,0.020565,1.064543,1.085108,0,0,0,0,0,0,1.221737,8.588729,4.915533,14.725999,216,51
"unitree_g1","CasADi",14,2,1,28.923153,14.197154,3228.303763575,4033.46253253,1.134553,8.278714,9.413267,0.025572,0.060872,0.086444,0.010953,0.012244,0.023197,0.012253,1.076545,1.088798,0,0,0,0,0,0,1.198439,8.214828,4.783887,14.197154,174,51
"unitree_g1","CasADi",14,3,2,43.062465,14.139312,2552.011909177,3220.691212166,1.181348,8.209587,9.390935,0.027361,0.060953,0.088314,0.01106,0.011262,0.022322,0.015595,1.04315,1.058745,0,0,0,0,0,0,1.169381,8.221554,4.748377,14.139312,182,51
"unitree_g1","CasADi",14,4,3,56.988189,13.925724,1686.669328153,2544.39855907,0.944526,8.22112,9.165646,0.02262,0.062735,0.085355,0.008722,0.011335,0.020057,0.011175,1.066497,1.077672,0,0,0,0,0,0,1.183084,7.982562,4.760078,13.925724,140,51
"unitree_g1","CasADi",14,5,4,70.552145,13.563956,1374.649523934,1679.054924787,0.628855,8.294761,8.923616,0.013826,0.062802,0.076628,0.007967,0.01431,0.022277,0.006864,1.063038,1.069902,0,0,0,0,0,0,1.168807,7.754809,4.64034,13.563956,97,51
"unitree_g1","CasADi",14,6,5,84.160103,13.607958,931.723329599,1367.034551415,0.675427,8.262444,8.937871,0.016009,0.062464,0.078473,0.006915,0.012423,0.019338,0.008108,1.064552,1.07266,0,0,0,0,0,0,1.170471,7.7674,4.670087,13.607958,102,51
"unitree_g1","CasADi",14,7,6,97.294584,13.134481,711.437605614,924.108335873,0.354862,8.185377,8.540239,0.009465,0.060043,0.069508,0.003502,0.011353,0.014855,0.00441,1.022116,1.026526,0,0,0,0,0,0,1.110889,7.42935,4.594242,13.134481,51,51
"unitree_g1","CasADi",14,8,7,110.33404,13.039456,7.925604393,703.822554576,0.362651,8.163813,8.526464,0.009641,0.061058,0.070699,0.004243,0.010815,0.015058,0.004249,1.024285,1.028534,0,0,0,0,0,0,1.114291,7.412173,4.512992,13.039456,51,51
"unitree_g1","CasADi",14,9,8,123.41678,13.08274,7.615164432,0.310547782,0.368324,8.18054,8.548864,0.009281,0.061029,0.07031,0.004179,0.011172,0.015351,0.004586,1.035365,1.039951,0,0,0,0,0,0,1.125612,7.423252,4.533876,13.08274,51,51
"unitree_g1","CasADi",14,10,9,136.509691,13.092911,7.615056616,0.000107816,0.360925,8.244422,8.605347,0.008531,0.061325,0.069856,0.003763,0.011222,0.014985,0.004398,1.038287,1.042685,0,0,0,0,0,0,1.127526,7.477821,4.487564,13.092911,51,51
"unitree_g1","CasADi",14,11,10,149.582726,13.073035,7.615056616,0,0.36304,8.21678,8.57982,0.009328,0.061831,0.071159,0.003803,0.011627,0.01543,0.00488,1.035853,1.040733,0,0,0,0,0,0,1.127322,7.452498,4.493215,13.073035,51,51
"unitree_g1","CasADi",15,1,0,15.041027,15.041027,2741.418672547,3446.021146074,1.712653,8.348847,10.0615,0.041503,0.064157,0.10566,0.020507,0.011262,0.031769,0.021934,1.068865,1.090799,0,0,0,0,0,0,1.228228,8.833272,4.979527,15.041027,248,51
"unitree_g1","CasADi",15,2,1,29.154253,14.113226,1905.519646663,2736.441120344,0.977607,8.347398,9.325005,0.022958,0.061809,0.084767,0.008869,0.012551,0.02142,0.011316,1.060291,1.071607,0,0,0,0,0,0,1.177794,8.147211,4.788221,14.113226,149,51
"unitree_g1","CasADi",15,3,2,43.171597,14.017344,1009.570667703,1900.542899083,1.000209,8.236226,9.236435,0.023494,0.061058,0.084552,0.008765,0.009953,0.018718,0.010794,1.034071,1.044865,0,0,0,0,0,0,1.148135,8.0883,4.780909,14.017344,153,51
"unitree_g1","CasADi",15,4,3,57.107284,13.935687,581.655234321,1004.593229932,0.998501,8.198629,9.19713,0.023387,0.059034,0.082421,0.009273,0.010378,0.019651,0.010899,1.035281,1.04618,0,0,0,0,0,0,1.148252,8.048878,4.738557,13.935687,153,51
"unitree_g1","CasADi",15,5,4,70.605375,13.498091,453.821263579,576.677182098,0.674948,8.164783,8.839731,0.015884,0.059141,0.075025,0.006226,0.009954,0.01618,0.007384,1.030798,1.038182,0,0,0,0,0,0,1.129387,7.710344,4.65836,13.498091,102,51
"unitree_g1","CasADi",15,6,5,83.720409,13.115034,321.005984871,448.842483691,0.340108,8.191751,8.531859,0.008281,0.058071,0.066352,0.003472,0.009688,0.01316,0.003639,1.035068,1.038707,0,0,0,0,0,0,1.118219,7.41364,4.583175,13.115034,51,51
"unitree_g1","CasADi",15,7,6,96.772161,13.051752,5.654706398,316.027101898,0.349537,8.212928,8.562465,0.008362,0.060936,0.069298,0.003046,0.009748,0.012794,0.004315,1.026601,1.030916,0,0,0,0,0,0,1.113008,7.449457,4.489287,13.051752,51,51
"unitree_g1","CasADi",15,8,7,109.969728,13.197567,4.986854223,0.675825638,0.371659,8.267876,8.639535,0.009765,0.061646,0.071411,0.00453,0.009807,0.014337,0.005817,1.037892,1.043709,0,0,0,0,0,0,1.129457,7.510078,4.558032,13.197567,51,51
"unitree_g1","CasADi",15,9,8,123.144189,13.174461,4.978881438,0.007973368,0.375099,8.242896,8.617995,0.010523,0.060315,0.070838,0.004426,0.009899,0.014325,0.005904,1.040925,1.046829,0,0,0,0,0,0,1.131992,7.486003,4.556466,13.174461,51,51
"unitree_g1","CasADi",15,10,9,136.227689,13.0835,4.978880856,0.000000582,0.365987,8.198895,8.564882,0.010309,0.059841,0.07015,0.004257,0.010025,0.014282,0.005217,1.037789,1.043006,0,0,0,0,0,0,1.127438,7.437444,4.518618,13.0835,51,51
"unitree_g1","CasADi",16,1,0,14.888024,14.888024,4124.375916089,5253.10028795,1.632176,8.286292,9.918468,0.039257,0.058548,0.097805,0.017678,0.011219,0.028897,0.024899,1.056726,1.081625,0,0,0,0,0,0,1.208327,8.710141,4.969556,14.888024,238,51
"unitree_g1","CasADi",16,2,1,28.804017,13.915993,3674.569768976,4116.376893469,0.912681,8.231687,9.144368,0.02171,0.058378,0.080088,0.008005,0.010982,0.018987,0.009885,1.061335,1.07122,0,0,0,0,0,0,1.170295,7.974073,4.771625,13.915993,138,51
"unitree_g1","CasADi",16,3,2,42.990427,14.18641,3057.393122347,3666.571736788,1.275633,8.185693,9.461326,0.028821,0.058157,0.086978,0.010966,0.010257,0.021223,0.012963,1.024758,1.037721,0,0,0,0,0,0,1.145922,8.315404,4.725084,14.18641,196,51
"unitree_g1","CasADi",16,4,3,56.80606,13.815633,2241.061816646,3049.395968324,0.945773,8.208251,9.154024,0.021348,0.058768,0.080116,0.008063,0.010827,0.01889,0.009036,1.033909,1.042945,0,0,0,0,0,0,1.141951,8.012073,4.661609,13.815633,148,51
"unitree_g1","CasADi",16,5,4,70.662759,13.856699,1103.338986388,2233.06563222,0.990821,8.184636,9.175457,0.021645,0.058611,0.080256,0.008551,0.011406,0.019957,0.010513,1.032489,1.043002,0,0,0,0,0,0,1.143215,8.032242,4.681242,13.856699,152,51
"unitree_g1","CasADi",16,6,5,84.953842,14.291083,821.040303643,1095.343350747,1.314453,8.197374,9.511827,0.030089,0.059312,0.089401,0.011244,0.01103,0.022274,0.013737,1.031286,1.045023,0,0,0,0,0,0,1.156698,8.355129,4.779256,14.291083,204,51
"unitree_g1","CasADi",16,7,6,98.874286,13.920444,666.596087475,813.044843684,0.999926,8.195233,9.195159,0.023543,0.058272,0.081815,0.008768,0.010478,0.019246,0.013353,1.033258,1.046611,0,0,0,0,0,0,1.147672,8.047487,4.725285,13.920444,153,51
"unitree_g1","CasADi",16,8,7,112.810856,13.93657,303.086082044,658.600831843,0.998341,8.208746,9.207087,0.023019,0.059594,0.082613,0.009271,0.011113,0.020384,0.01031,1.03718,1.04749,0,0,0,0,0,0,1.150487,8.0566,4.729483,13.93657,153,51
"unitree_g1","CasADi",16,9,8,126.350875,13.540019,131.186091571,295.090933062,0.683066,8.198582,8.881648,0.018666,0.058656,0.077322,0.00669,0.010844,0.017534,0.007181,1.037798,1.044979,0,0,0,0,0,0,1.139835,7.741813,4.658371,13.540019,102,51
"unitree_g1","CasADi",16,10,9,140.235487,13.884612,94.99467649,123.191023347,0.979489,8.240767,9.220256,0.021868,0.060195,0.082063,0.008805,0.012079,0.020884,0.010106,1.035794,1.0459,0,0,0,0,0,0,1.148847,8.071409,4.664356,13.884612,153,51
"unitree_g1","CasADi",16,11,10,154.154585,13.919098,70.060565775,86.999620633,0.991171,8.231751,9.222922,0.022988,0.05991,0.082898,0.009037,0.011271,0.020308,0.010573,1.043785,1.054358,0,0,0,0,0,0,1.157564,8.065358,4.696176,13.919098,153,51
"unitree_g1","CasADi",16,12,11,167.84291,13.688325,55.177621166,62.065516111,0.690806,8.283135,8.973941,0.016962,0.060939,0.077901,0.006847,0.010843,0.01769,0.009024,1.046164,1.055188,0,0,0,0,0,0,1.150779,7.823162,4.714384,13.688325,102,51
"unitree_g1","CasADi",16,13,12,181.059497,13.216587,19.621754566,47.182576873,0.358448,8.231412,8.58986,0.009167,0.060086,0.069253,0.003775,0.011544,0.015319,0.004839,1.039992,1.044831,0,0,0,0,0,0,1.129403,7.460457,4.626727,13.216587,51,51
"unitree_g1","CasADi",16,14,13,194.04654,12.987043,7.99537676,11.626711586,0.359986,8.150365,8.510351,0.009296,0.058843,0.068139,0.00422,0.010602,0.014822,0.004828,1.029791,1.034619,0,0,0,0,0,0,1.11758,7.392771,4.476692,12.987043,51,51
"unitree_g1","CasADi",16,15,14,207.015561,12.969021,7.99504297,0.00033379,0.353591,8.170358,8.523949,0.008185,0.057475,0.06566,0.003114,0.011163,0.014277,0.004355,1.029176,1.033531,0,0,0,0,0,0,1.113468,7.410481,4.445072,12.969021,51,51
"unitree_g1","CasADi",16,16,15,219.971093,12.955532,7.99504297,0,0.355222,8.145468,8.50069,0.008269,0.057612,0.065881,0.003342,0.011065,0.014407,0.003882,1.021485,1.025367,0,0,0,0,0,0,1.105655,7.395035,4.454842,12.955532,51,51
"unitree_g1","CasADi",17,1,0,14.542354,14.542354,5804.043545025,7681.421322014,1.271271,8.380774,9.652045,0.032668,0.063928,0.096596,0.01639,0.013801,0.030191,0.019131,1.070831,1.089962,0,0,0,0,0,0,1.216749,8.435296,4.890309,14.542354,181,51
"unitree_g1","CasADi",17,2,1,28.542593,14.000239,3615.772887895,5792.114950898,0.932473,8.316648,9.249121,0.020769,0.063981,0.08475,0.009043,0.013908,0.022951,0.009415,1.060037,1.069452,0,0,0,0,0,0,1.177153,8.071968,4.751118,14.000239,142,51
"unitree_g1","CasADi",17,3,2,42.092721,13.550128,1765.344293089,3603.843583628,0.640544,8.239372,8.879916,0.015583,0.06227,0.077853,0.006184,0.013396,0.01958,0.006743,1.04463,1.051373,0,0,0,0,0,0,1.148806,7.73111,4.670212,13.550128,96,51
"unitree_g1","CasADi",17,4,3,55.605765,13.513044,802.453186299,1753.414415996,0.67569,8.189045,8.864735,0.016053,0.058843,0.074896,0.006371,0.011,0.017371,0.007336,1.033416,1.040752,0,0,0,0,0,0,1.133019,7.731716,4.648309,13.513044,102,51
"unitree_g1","CasADi",17,5,4,68.679936,13.074171,221.628661659,790.523380517,0.345163,8.151998,8.497161,0.008355,0.059876,0.068231,0.003279,0.01105,0.014329,0.00389,1.025962,1.029852,0,0,0,0,0,0,1.112412,7.384749,4.57701,13.074171,51,51
"unitree_g1","CasADi",17,6,5,81.674784,12.994848,28.887932289,209.698922249,0.347172,8.18637,8.533542,0.008206,0.064961,0.073167,0.003764,0.011908,0.015672,0.004355,1.035086,1.039441,0,0,0,0,0,0,1.12828,7.405262,4.461306,12.994848,51,51
"unitree_g1","CasADi",17,7,6,94.649872,12.975088,11.929968588,16.958192056,0.349609,8.169831,8.51944,0.008086,0.059719,0.067805,0.003167,0.011331,0.014498,0.003331,1.024514,1.027845,0,0,0,0,0,0,1.110148,7.409292,4.455648,12.975088,51,51
"unitree_g1","CasADi",17,8,7,107.659143,13.009271,11.929740232,0.000228356,0.357588,8.182763,8.540351,0.008033,0.059599,0.067632,0.003661,0.013408,0.017069,0.004194,1.014508,1.018702,0,0,0,0,0,0,1.103403,7.436948,4.46892,13.009271,51,51
"unitree_g1","CasADi",17,9,8,120.811023,13.15188,11.929740232,0,0.366121,8.275852,8.641973,0.009623,0.064043,0.073666,0.003902,0.010731,0.014633,0.004575,1.023772,1.028347,0,0,0,0,0,0,1.116646,7.525327,4.509907,13.15188,51,51
"unitree_g1","CasADi",18,1,0,14.952835,14.952835,4864.090717882,6249.76015337,1.665678,8.326789,9.992467,0.039982,0.064589,0.104571,0.020107,0.01393,0.034037,0.024844,1.068281,1.093125,0,0,0,0,0,0,1.231733,8.760734,4.960368,14.952835,242,51
"unitree_g1","CasADi",18,2,1,29.005159,14.052324,3182.760029779,4854.541961713,0.964447,8.314629,9.279076,0.024161,0.061653,0.085814,0.009754,0.01282,0.022574,0.010443,1.07345,1.083893,0,0,0,0,0,0,1.192281,8.086795,4.773248,14.052324,148,51
"unitree_g1","CasADi",18,3,2,42.926297,13.921138,1989.017734458,3173.213722795,0.989939,8.184783,9.174722,0.022757,0.059613,0.08237,0.008815,0.011261,0.020076,0.01069,1.040417,1.051107,0,0,0,0,0,0,1.153553,8.021169,4.746416,13.921138,153,51
"unitree_g1","CasADi",18,4,3,56.42745,13.501153,1287.38848181,1979.472534822,0.670155,8.17966,8.849815,0.015054,0.059066,0.07412,0.00656,0.010353,0.016913,0.007612,1.030245,1.037857,0,0,0,0,0,0,1.12889,7.720925,4.651338,13.501153,102,51
"unitree_g1","CasADi",18,5,4,69.893452,13.466002,263.310835969,1277.843977274,0.655784,8.193917,8.849701,0.015178,0.061504,0.076682,0.005764,0.010481,0.016245,0.006856,1.029041,1.035897,0,0,0,0,0,0,1.128824,7.720877,4.616301,13.466002,102,51
"unitree_g1","CasADi",18,6,5,83.422718,13.529266,115.746572962,253.766440527,0.675231,8.191964,8.867195,0.016592,0.060143,0.076735,0.006683,0.010879,0.017562,0.007806,1.041284,1.04909,0,0,0,0,0,0,1.143387,7.723808,4.662071,13.529266,102,51
"unitree_g1","CasADi",18,7,6,96.568776,13.146058,48.73598982,106.202197761,0.35389,8.198921,8.552811,0.00926,0.059497,0.068757,0.00347,0.011464,0.014934,0.005444,1.025315,1.030759,0,0,0,0,0,0,1.11445,7.438361,4.593247,13.146058,51,51
"unitree_g1","CasADi",18,8,7,109.632259,13.063483,9.592473703,39.191619847,0.364961,8.201327,8.566288,0.010114,0.060546,0.07066,0.004716,0.010029,0.014745,0.005997,1.029059,1.035056,0,0,0,0,0,0,1.120461,7.445827,4.497195,13.063483,51,51
"unitree_g1","CasADi",18,9,8,122.611215,12.978956,9.544370013,0.04810369,0.359229,8.155755,8.514984,0.009651,0.058764,0.068415,0.003346,0.010914,0.01426,0.005213,1.030109,1.035322,0,0,0,0,0,0,1.117997,7.396987,4.463972,12.978956,51,51
"unitree_g1","CasADi",18,10,9,135.604577,12.993362,9.544370012,0.000000001,0.35011,8.189795,8.539905,0.008303,0.059255,0.067558,0.003172,0.011418,0.01459,0.004347,1.030732,1.035079,0,0,0,0,0,0,1.117227,7.422678,4.453457,12.993362,51,51
"unitree_g1","CasADi",19,1,0,14.992564,14.992564,3235.27007467,4206.92799701,1.71303,8.284134,9.997164,0.042906,0.067435,0.110341,0.019279,0.01175,0.031029,0.024366,1.066964,1.09133,0,0,0,0,0,0,1.2327,8.764464,4.9954,14.992564,249,51
"unitree_g1","CasADi",19,2,1,28.998521,14.005957,2158.105721032,3228.858300185,0.978284,8.305986,9.28427,0.02244,0.068042,0.090482,0.008588,0.012673,0.021261,0.010039,1.06196,1.071999,0,0,0,0,0,0,1.183742,8.100528,4.721687,14.005957,152,51
"unitree_g1","CasADi",19,3,2,42.533413,13.534892,990.467338271,2151.698901538,0.666821,8.223636,8.890457,0.01576,0.06574,0.0815,0.006217,0.011075,0.017292,0.006798,1.030842,1.03764,0,0,0,0,0,0,1.136432,7.754025,4.644435,13.534892,102,51
