scenario,sample_id,method,iter,elapsed_ms,iter_ms,cost,best_cost,terminal_q_error,success,stop
"stanford_tidybot",3,"Pinocchio",11,15.033933,1.222194,360.473262808,360.473262808,0.580316956,0,459.095756245
"stanford_tidybot",3,"Pinocchio",12,16.262852,1.228919,287.138882472,287.138882472,0.510162294,0,352.617026001
"stanford_tidybot",3,"Pinocchio",13,17.358841,1.095989,192.825832172,192.825832172,0.388192921,0,279.284412607
"stanford_tidybot",3,"Pinocchio",14,18.328841,0.97,83.916963892,83.916963892,0.208520366,0,184.974303352
"stanford_tidybot",3,"Pinocchio",15,19.14437,0.815529,61.500838013,61.500838013,0.040233303,0,76.070132343
"stanford_tidybot",3,"Pinocchio",16,19.953367,0.808997,9.177273993,9.177273993,0.012846616,0,53.657309331
"stanford_tidybot",3,"Pinocchio",17,20.768708,0.815341,7.859596265,7.859596265,0.009039576,1,1.333693068
"stanford_tidybot",3,"Pinocchio",18,21.575417,0.806709,7.843598748,7.843598748,0.008967012,1,0.016002059
"stanford_tidybot",3,"Pinocchio",19,22.383565,0.808148,7.843594628,7.843594628,0.008965714,1,0.000004119
"stanford_tidybot",3,"CasADi",0,0,0,1968.363804797,1968.363804797,1.969380574,0,nan
"stanford_tidybot",3,"CasADi",1,2.860814,2.860814,1572.034620293,1572.034620293,1.722551025,0,1960.672494092
"stanford_tidybot",3,"CasADi",2,5.91258,3.051766,1434.444645106,1434.444645106,1.615059107,0,1564.244712698
"stanford_tidybot",3,"CasADi",3,8.808819,2.896239,1229.356592488,1229.356592488,1.512741234,0,1426.625110951
"stanford_tidybot",3,"CasADi",4,11.677747,2.868928,1133.511306336,1133.511306336,1.406536583,0,1221.491349346
"stanford_tidybot",3,"CasADi",5,14.755004,3.077257,1095.402384364,1095.402384364,1.361149644,0,1125.620656292
"stanford_tidybot",3,"CasADi",6,17.789788,3.034784,1077.50980263,1077.50980263,1.317500554,0,1087.508041873
"stanford_tidybot",3,"CasADi",7,20.844232,3.054444,1068.017755504,1068.017755504,1.275536276,0,1069.613750579
"stanford_tidybot",3,"CasADi",8,23.906043,3.061811,1057.008670001,1057.008670001,1.235144269,0,1060.121362223
"stanford_tidybot",3,"CasADi",9,26.988729,3.082686,1038.920924618,1038.920924618,1.196209473,0,1049.112822018
"stanford_tidybot",3,"CasADi",10,29.491328,2.502599,466.953132732,466.953132732,0.660253052,0,1031.026170118
"stanford_tidybot",3,"CasADi",11,32.238886,2.747558,360.473261189,360.473261189,0.580316956,0,459.095761861
"stanford_tidybot",3,"CasADi",12,35.019471,2.780585,287.138880645,287.138880645,0.510162295,0,352.617024383
"stanford_tidybot",3,"CasADi",13,37.669533,2.650062,192.825825665,192.825825665,0.388192921,0,279.28441078
"stanford_tidybot",3,"CasADi",14,40.175589,2.506056,83.916962408,83.916962408,0.208520366,0,184.974296845
"stanford_tidybot",3,"CasADi",15,42.522116,2.346527,61.500838083,61.500838083,0.040233303,0,76.070130859
"stanford_tidybot",3,"CasADi",16,44.924176,2.40206,9.177273996,9.177273996,0.012846616,0,53.657309401
"stanford_tidybot",3,"CasADi",17,47.256805,2.332629,7.859596265,7.859596265,0.009039576,1,1.333693071
"stanford_tidybot",3,"CasADi",18,49.588348,2.331543,7.843598748,7.843598748,0.008967012,1,0.016002058
"stanford_tidybot",3,"CasADi",19,51.932884,2.344536,7.843594628,7.843594628,0.008965714,1,0.000004119
"stanford_tidybot",4,"TetraPGA",0,0,0,1411.271359422,1411.271359422,1.679203084,0,nan
"stanford_tidybot",4,"TetraPGA",1,1.231411,1.231411,981.923472475,981.923472475,0.347375822,0,1407.821340289
"stanford_tidybot",4,"TetraPGA",2,2.251687,1.020276,218.848092368,218.848092368,0.017969874,0,978.470884215
"stanford_tidybot",4,"TetraPGA",3,3.267824,1.016137,3.87222045,3.87222045,0.004681253,1,215.397029786
"stanford_tidybot",4,"TetraPGA",4,4.323809,1.055985,3.451228827,3.451228827,0.004749788,1,0.421007394
"stanford_tidybot",4,"TetraPGA",5,5.336186,1.012377,3.451213196,3.451213196,0.004749267,1,0.000015631
"stanford_tidybot",4,"Pinocchio",0,0,0,1436.015330572,1436.015330572,1.679203084,0,nan
"stanford_tidybot",4,"Pinocchio",1,1.243711,1.243711,843.4923166,843.4923166,1.249892211,0,1432.515482396
"stanford_tidybot",4,"Pinocchio",2,2.345792,1.102081,496.941951027,496.941951027,0.933775949,0,840.007143801
"stanford_tidybot",4,"Pinocchio",3,3.30496,0.959168,192.460360608,192.460360608,0.463869039,0,493.463359359
"stanford_tidybot",4,"Pinocchio",4,4.120772,0.815812,86.063443525,86.063443525,0.00632982,1,188.988096677
"stanford_tidybot",4,"Pinocchio",5,4.923469,0.802697,3.479090284,3.479090284,0.004707789,1,82.591725931
"stanford_tidybot",4,"Pinocchio",6,5.728713,0.805244,3.471726165,3.471726165,0.004747935,1,0.007364137
"stanford_tidybot",4,"Pinocchio",7,6.541793,0.81308,3.471726155,3.471726155,0.004747965,1,0.00000001
"stanford_tidybot",4,"CasADi",0,0,0,1436.015330572,1436.015330572,1.679203084,0,nan
"stanford_tidybot",4,"CasADi",1,2.794541,2.794541,843.492316612,843.492316612,1.249892211,0,1432.515482396
"stanford_tidybot",4,"CasADi",2,5.500417,2.705876,496.941951022,496.941951022,0.933775949,0,840.007143814
"stanford_tidybot",4,"CasADi",3,8.001574,2.501157,192.460360587,192.460360587,0.463869039,0,493.463359353
"stanford_tidybot",4,"CasADi",4,10.353843,2.352269,86.063443207,86.063443207,0.00632982,1,188.988096656
"stanford_tidybot",4,"CasADi",5,12.674227,2.320384,3.479090284,3.479090284,0.004707789,1,82.591725613
"stanford_tidybot",4,"CasADi",6,14.997034,2.322807,3.471726165,3.471726165,0.004747935,1,0.007364137
"stanford_tidybot",4,"CasADi",7,17.321813,2.324779,3.471726155,3.471726155,0.004747965,1,0.00000001
"stanford_tidybot",5,"TetraPGA",0,0,0,1970.290689704,1970.290689704,1.984097965,0,nan
"stanford_tidybot",5,"TetraPGA",1,1.578528,1.578528,1236.00707974,1236.00707974,1.470909277,0,1962.841430514
"stanford_tidybot",5,"TetraPGA",2,2.768886,1.190358,409.918048606,409.918048606,0.758370524,0,1228.565770915
"stanford_tidybot",5,"TetraPGA",3,3.803412,1.034526,135.510311593,135.510311593,0.0812596,0,402.467583737
"stanford_tidybot",5,"TetraPGA",4,4.824135,1.020723,76.693106193,76.693106193,0.009766283,1,128.060363774
"stanford_tidybot",5,"TetraPGA",5,5.849033,1.024898,7.451841512,7.451841512,0.008572035,1,69.243008376
"stanford_tidybot",5,"TetraPGA",6,6.874201,1.025168,7.450137462,7.450137462,0.008561029,1,0.00170405
"stanford_tidybot",5,"TetraPGA",7,7.888714,1.014513,7.450137457,7.450137457,0.00856103,1,0.000000005
"stanford_tidybot",5,"Pinocchio",0,0,0,2018.562356968,2018.562356968,1.984097965,0,nan
"stanford_tidybot",5,"Pinocchio",1,1.258383,1.258383,1154.93472267,1154.93472267,1.485820724,0,2011.506855671
"stanford_tidybot",5,"Pinocchio",2,2.222238,0.963855,921.524175089,921.524175089,0.746813596,0,1147.697722698
"stanford_tidybot",5,"Pinocchio",3,3.184012,0.961774,185.82805197,185.82805197,0.416323777,0,914.089025389
"stanford_tidybot",5,"Pinocchio",4,4.006023,0.822011,98.502176593,98.502176593,0.057341656,0,178.36110755
"stanford_tidybot",5,"Pinocchio",5,4.814678,0.808655,52.792990069,52.792990069,0.031810541,0,91.042817314
"stanford_tidybot",5,"Pinocchio",6,5.622124,0.807446,7.682019668,7.682019668,0.009259858,1,45.337986387
"stanford_tidybot",5,"Pinocchio",7,6.427154,0.80503,7.455219047,7.455219047,0.008561624,1,0.226995916
"stanford_tidybot",5,"Pinocchio",8,7.269322,0.842168,7.455024119,7.455024119,0.008562659,1,0.000194928
"stanford_tidybot",5,"Pinocchio",9,8.078593,0.809271,7.455024119,7.455024119,0.008562658,1,0
"stanford_tidybot",5,"CasADi",0,0,0,2018.562356968,2018.562356968,1.984097965,0,nan
"stanford_tidybot",5,"CasADi",1,3.070128,3.070128,1154.93472266,1154.93472266,1.485820724,0,2011.506855671
"stanford_tidybot",5,"CasADi",2,5.576746,2.506618,921.524175735,921.524175735,0.746813596,0,1147.697722689
"stanford_tidybot",5,"CasADi",3,8.063584,2.486838,185.82805192,185.82805192,0.416323777,0,914.089026035
