robot,backend,t,tracking_error,velocity_error,torque_ratio,solve_time_ms,reference_build_ms,problem_build_ms,warm_start_ms,initial_calc_ms,solver_setup_ms,mpc_pipeline_time_ms,publish_command_ms,cycle_time_ms,realtime_ratio,iterations,converged,failed,best_cost,final_stop,plant_mass_scale,plant_payload_mass,controller_payload_mass,model_payload,plant_payload_com,controller_payload_com,payload_com_attachment,external_force_body_name,external_force_start_s,external_force_duration_s,external_force,external_torque,failure_message,q,dq,q_ref,dq_ref,q_cmd,dq_cmd,u_cmd,effort
ur,tetrapga,2.824602942,0.272786355,0.359823961,0.043415773,34.072136,0.07547,1.504501,0.02059,5.477857,0.039671,41.42659,0.029523,41.547815,4.259017,1,0,0,1.032667371,0.054910117,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.12574151765461494 -1.479117991081631 0.049472026945365684 -1.502136473250574 0.032278182362632295 0.022942000479035961,0.027952126449605163 0.019654558320360518 0.0098473337839447284 -0.013390399321975364 -0.019595897333650674 -0.016473597919709593,0.31964544687902402 -1.3635685774071209 0.12573355673380396 -1.5532585933989169 -0.060221266338931698 -0.057535044476811945,-0.091077686722985926 -0.14024788210331685 -0.19246795662570654 -0.17882571593081892 -0.13492400789434364 -0.10667061786153224,0.13189680925046293 -1.4779113321185573 0.049338017408654296 -1.5061599221379203 0.027222736583367053 0.018656010559044277,0.4506431996019622 0.1257843762417214 0.0044559986184207149 -0.30675979767809652 -0.38369263254938918 -0.32436470560359204,8.8132316614899118 11.552910758773271 5.7567704993861044 -0.25511419615630421 0.040243765999627243 -0.011526362577668568,-0.015415977664702041 -14.327204931781125 -6.4592942379260876 -0.53153022186688759 0.18860705182651571 0.050737824880656035
ur,tetrapga,2.866242973,0.268119297,0.360334351,0.043690874,33.979531,0.069083,1.557683,0.020036,5.463093,0.034038,41.380358,0.03301,41.501258,4.247441375,1,0,0,0.984037446,0.055306231,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.12702652160217492 -1.4782800312047717 0.049847419607283353 -1.5028285501514067 0.031313143189076957 0.022131532079720167,0.026951327044621592 0.019696615173813603 0.0090407039223751925 -0.014500368472064885 -0.02037170286507314 -0.017084788986746039,0.31573346664437979 -1.3694826649184173 0.11768782677851194 -1.5606800473445628 -0.06577147973236841 -0.061929391904085307,-0.096800909015613543 -0.14378475580476616 -0.19393856803772083 -0.17759792242227604 -0.13163084480203305 -0.104377838163996,0.13289321903233275 -1.4771102939914487 0.049505950239935634 -1.5070873185437486 0.026115853816961604 0.017733342633449656,0.42894420078001994 0.12317345878629456 -0.010846033515048493 -0.32413529991011802 -0.3940107586917021 -0.3325535857717592,8.7965908480479449 6.5992341298272974 3.1323105299491667 -0.46368576603356348 0.07560635904519715 -0.012382697094464776,-0.013918467612825225 -14.417988335113478 -6.4895898493491586 -0.5254241165739586 0.19109456383660728 0.052627064341471907
ur,tetrapga,2.907837222,0.263806152,0.36065626,0.044270975,34.210375,0.069177,1.486384,0.019754,5.500992,0.033848,41.636499,0.03425,41.757599,4.276296875,1,0,0,0.940051221,0.055764182,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.12830918405977512 -1.4774015880313438 0.050201553906356347 -1.5036010001122324 0.030274152461083319 0.021260842444610711,0.025289534426844989 0.019474652686719166 0.0081479023370494494 -0.015230500838196643 -0.020637217411372619 -0.017270562943810273,0.31158996545038664 -1.3755341264285765 0.10959424483351554 -1.5680380757413499 -0.071175507457898371 -0.066221723853406647,-0.10241604361777353 -0.14716549583066282 -0.19519411496601666 -0.17616877153903926 -0.12818917161506277 -0.10199811514847119,0.13385573050681537 -1.4762934544321094 0.049645710318441824 -1.508072038693671 0.024965843734053462 0.016774975125114968,0.4068161201093265 0.1203108224155373 -0.026005219343470547 -0.34098492072229358 -0.4036449256382007 -0.34026467675449651,8.784909267396614 1.6165226543896667 0.50344859012895116 -0.67219714498894279 0.11105156787757907 -0.013229693517538381,0.0043395902690690491 -14.609421680661399 -6.5613658828761743 -0.52475299300022016 0.19264579587430575 0.053201573693328896
ur,tetrapga,2.949700442,0.260045456,0.360777511,0.044613183,33.980013,0.069713,1.312513,0.021152,5.462851,0.043697,41.155369,0.032718,41.274782,4.247501625,1,0,0,0.901423168,0.054903295,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.12948175906198067 -1.4765633938804881 0.050499772984084826 -1.5043914034180141 0.029247105301947858 0.020401630261607802,0.024100994041909525 0.019398206128389876 0.0073246676312457674 -0.016186965222273253 -0.021212606019068797 -0.017723761752528287,0.30718607685056465 -1.3817634422392615 0.10140010889501254 -1.5753794300592885 -0.076466816080097838 -0.07044002646886624,-0.10795967468980153 -0.15041131718507683 -0.19624150602357174 -0.1745281319587845 -0.12457676553481686 -0.099515303713869047,0.13474419723060277 -1.4754900728602192 0.049744869216530901 -1.5090910373212332 0.023804792659758642 0.015807527596836693,0.38443155578266774 0.11729391201227199 -0.040984054344278334 -0.35741453317994099 -0.41271023228879045 -0.34759688707313402,8.7519274606378445 -3.4042225048539669 -2.1388600136483351 -0.8807216291693104 0.14656614366326465 -0.014054615368609222,0.010469342827718719 -14.722350530814765 -6.5991780604403232 -0.52000152656637511 0.19459457518038903 0.054602786825846295
ur,tetrapga,2.991077489,0.256800173,0.360667596,0.044924229,34.052475,0.068539,1.563098,0.018636,5.46144,0.033917,41.438101,0.02957,41.5551,4.256559375,1,0,0,0.867837835,0.053171966,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.13059664419698855 -1.4757285211537428 0.050759612294363168 -1.5052269937487834 0.028193669253803361 0.019521475719141052,0.022905659814692902 0.019284007972309291 0.0064965507287164303 -0.017119409453508157 -0.021755569347686399 -0.018155438564502857,0.30260757747218575 -1.3880506764072047 0.093262487449084455 -1.5825639381005656 -0.08154512077914941 -0.074505455116947464,-0.11332774400746284 -0.15346196251847599 -0.19706291140902141 -0.17270968886220189 -0.12086509285977376 -0.096977494423856475,0.13556553405675148 -1.4746965011830562 0.049806622978107992 -1.5101451288402363 0.022630378309554031 0.014828748916145849,0.36188916787545305 0.11409947799224779 -0.055702222170749008 -0.373264163160266 -0.42110658091139785 -0.35446909273783622,8.711239617042974 -8.4190615001960367 -4.7671279597693683 -1.0871415646829878 0.18182571979474604 -0.014849269231099468,0.015581524483422982 -14.824995656752435 -6.6316753777250312 -0.51490915188423969 0.19633995486580602 0.055937891282404451
ur,tetrapga,3.032721244,0.254081074,0.360295493,0.04495242,34.214907,0.069039,1.332171,0.02032,5.486457,0.036251,41.432034,0.031344,41.55043,4.276863375,1,0,0,0.839689805,0.050867704,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.13164858014355943 -1.474904543668047 0.050980870340936929 -1.5060984420622678 0.027124113134647836 0.018628638207258987,0.022030379685305315 0.019240544898019057 0.0056619460846465226 -0.018279170990589427 -0.022569533469011197 -0.01882082738139659,0.29777770129200865 -1.3945025538305247 0.085042562330774091 -1.5897147270579617 -0.086498240224372344 -0.07848936266423262,-0.11861400567051737 -0.15637142421964362 -0.19767460437434459 -0.17068469116955587 -0.11699309484221095 -0.09434189196789193,0.13632025015614946 -1.4739145200203267 0.049832219557793225 -1.5112307486768701 0.021446125856933937 0.0138412576093423,0.33914913200223668 0.11075030065393643 -0.070190887717838588 -0.38862040320565516 -0.42888998314988835 -0.36092949404874419,8.6491765718708393 -13.45254902569204 -7.3990581598245964 -1.2927072558379453 0.21699544055806405 -0.015617612576779231,0.0066721107797320656 -14.834298486866828 -6.6232896386391644 -0.50519121144589008 0.19825350449353607 0.057996689724255646
ur,tetrapga,3.074368494,0.25188696,0.359819942,0.045200679,33.975704,0.069375,1.620681,0.017313,5.477701,0.034995,41.43811,0.027656,41.553,4.246963,1,0,0,0.816981336,0.048197215,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.13264853915425595 -1.4740812102896121 0.051165252450902116 -1.5070182846244355 0.026024474752154095 0.017711255399352893,0.020909892179697864 0.019222565965838365 0.0048724648411140039 -0.01928916355644884 -0.023192360358050158 -0.019329178653934954,0.29272976602896034 -1.4010727429402687 0.076800965686627518 -1.5967777582640457 -0.091287756488660207 -0.082362181344402291,-0.12377921575709323 -0.15911714299099342 -0.19807049304149404 -0.16846704955906319 -0.11298945112082766 -0.091627157352236102,0.13701372423004438 -1.473139700501763 0.049823262760513229 -1.5123520493816189 0.020247062643712767 0.012840627420914817,0.31616619685773262 0.10727058165129508 -0.084434155481314416 -0.40344159137443031 -0.43602970760778897 -0.36695363543282744,8.5825888552037046 -18.504942032286564 -10.031439765257863 -1.497638081979547 0.25213644571123717 -0.016368478681863249,0.0093115704914907838 -14.916224077063816 -6.6452500360666704 -0.4986212042022089 0.20003407746678192 0.059568771348263994
ur,tetrapga,3.116013587,0.250149683,0.359235548,0.045722494,34.175586,0.068966,1.584857,0.018796,5.580871,0.043842,41.744379,0.030707,41.860717,4.27194825,1,0,0,0.799500551,0.045545243,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.13362957460674668 -1.4732214168493831 0.051321875711373602 -1.5080216120388847 0.024853833301708653 0.01673503054776548,0.019276632289465502 0.018929095900038186 0.0040869656669112022 -0.019799182963005094 -0.023232631930824088 -0.0193551170384961,0.28746960172017294 -1.4077534774061582 0.068547802538927324 -1.6037441203953058 -0.09590766136457482 -0.086120153677865574,-0.12881808092254796 -0.1616963039755876 -0.19825062654248538 -0.1660603034792332 -0.10886041146967569 -0.088836531199382604,0.13766477500792412 -1.4723521314351107 0.049784945962868109 -1.5135280221124043 0.019010875944009808 0.011808012715280357,0.2928906986923388 0.10355340505806002 -0.098452909135418182 -0.41764892527091413 -0.44244650358955462 -0.37247703363433898,8.5177988234768875 -23.562515414485699 -12.658026032023034 -1.7017875175604182 0.287195335666315 -0.017110563063286777,0.026648733587535389 -15.088423059506567 -6.7049781828702635 -0.49793098860209284 0.20058819176215081 0.059650238577390269
ur,tetrapga,3.157970798,0.249067711,0.358398538,0.046023693,34.011169,0.073076,1.424314,0.019279,5.461997,0.033234,41.265392,0.028232,41.384238,4.251396125,1,0,0,0.788071391,0.041957759,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.13450892463601496 -1.4724038530964274 0.051432990788398511 -1.5090268106645415 0.02370911940646285 0.015780451383118503,0.018016834969136523 0.018789658550283 0.0033093328104263366 -0.020617797196880949 -0.023633601941811477 -0.019689306812663818,0.28196055213613919 -1.4145893400824776 0.060229757538604253 -1.6106573914614031 -0.10038574443484125 -0.089787208281012096,-0.13376269358946971 -0.16412421967025742 -0.19821431272339965 -0.16344769648142715 -0.10457936253261166 -0.085951091251925599,0.13824229695655182 -1.4715804286860408 0.049711048890650811 -1.5147283672699308 0.017773891099492935 0.010773389925676087,0.26943089182383273 0.099695447466125353 -0.11223993562397565 -0.4313688601841893 -0.44826332196981722 -0.37760526544228989,8.4338383929299603 -28.637221301783338 -15.286154134593836 -1.9049418227549797 0.32214874135307764 -0.017824802005163561,0.033101220879188986 -15.187818620280268 -6.7328953967881375 -0.49285417858664005 0.20174411153853811 0.060684423474071991
ur,tetrapga,3.199446604,0.248561029,0.357223376,0.046108895,34.101476,0.069341,1.525968,0.019309,5.513637,0.03459,41.52619,0.032697,41.644982,4.2626845,1,0,0,0.782141325,0.037480343,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.13531781218890021 -1.4716023102813593 0.051508631609894877 -1.5100550491202245 0.022562823011748688 0.014824335661949637,0.016870121233024782 0.018586890847192155 0.0024539939268550933 -0.021571899042164552 -0.024166428197214485 -0.020141311804452847,0.27631359309081915 -1.4214433525731545 0.052013111936531305 -1.6173798095527372 -0.10463352362901431 -0.093291733180119171,-0.13851600917965945 -0.16635392538399385 -0.19796415439127238 -0.16068346854563162 -0.10023401546137291 -0.083028867307855275,0.13874756670987648 -1.4708261164337633 0.049604000465691175 -1.5159475166903285 0.016540981587316778 0.0097405610797430126,0.24593901714433022 0.095656631242164822 -0.12572997307329109 -0.44447606190734851 -0.45342193353895077 -0.38228771425966701,8.3407433016670289 -33.674261592143893 -17.883824819817278 -2.1046006117341216 0.35659577921963326 -0.018501192167732022,0.029742509531502037 -15.215935202295441 -6.7291235394419004 -0.48448715068388992 0.20280313994624066 0.062084338121188409
ur,tetrapga,3.241189182,0.248598256,0.355996784,0.046242212,34.103027,0.070236,1.357587,0.0195,5.442036,0.038789,41.305529,0.032141,41.424858,4.262878375,1,0,0,0.78230416,0.03323846,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.13607624500946841 -1.4708032674071108 0.051547525783409195 -1.5111316232225496 0.021387493995696803 0.013843441656859509,0.01579898946745445 0.01857298077780805 0.0016910343940460004 -0.022589463355763024 -0.024781742554129578 -0.020666481245539207,0.27043414579986574 -1.4284312280702083 0.043758558001254402 -1.6240259803766053 -0.10872439115538908 -0.096695018098604923,-0.14316060572579331 -0.16842506124473383 -0.19749815063351051 -0.1577230975295818 -0.095753050641237222 -0.080020780381946294,0.13919033920615059 -1.4700824118603708 0.049464531263926678 -1.5171955720295265 0.015300853384096416 0.0086997858773784752,0.22230416831018879 0.091535007508249777 -0.13890398257860026 -0.4570002591369744 -0.45792305092723329 -0.38652693636629143,8.2333252713973657 -38.720038150310465 -20.478514160997008 -2.3030179386740492 0.39088939389559774 -0.019151911747581098,0.028445844245197804 -15.259929815809301 -6.7316272687960463 -0.47606179678405169 0.20417982463625606 0.063709180579397895
ur,tetrapga,3.282709647,0.249158684,0.354636257,0.046510257,34.011477,0.069457,1.603814,0.018989,5.483248,0.034996,41.496921,0.031172,41.615092,4.251434625,1,0,0,0.788165206,0.028672562,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.13677665242607021 -1.4700058452475249 0.051552765179216253 -1.5122488820541125 0.020191794467520147 0.012844794268083808,0.014557424913503047 0.018509703758085253 0.00095838355104138206 -0.023437377979346079 -0.025199637252011676 -0.021031774032459989,0.26439660365658729 -1.435464077953394 0.035571639781661279 -1.630510576997749 -0.11260581421253006 -0.099954295156508485,-0.14763782360829286 -0.17031138682029326 -0.19682249755308265 -0.15460508066031897 -0.091195043282092533 -0.076965081927053564,0.13957212741070241 -1.4693457772957146 0.049294710126838476 -1.5184732265450305 0.014052455247108081 0.0076499454965735202,0.19857894932435591 0.087293907279034078 -0.15174226184234704 -0.46887493790244972 -0.46173358483848514 -0.39029307202064911,8.1234474688255425 -43.746731389202594 -23.053455239301524 -2.4991925129067676 0.42486755042145574 -0.019778842968864157,0.034452013248255753 -15.348384901904865 -6.7525942017803118 -0.47002676667034393 0.20522259260431497 0.064839387889154665
ur,tetrapga,3.324420394,0.250179387,0.353210135,0.046999387,34.1245,0.069535,1.57611,0.020088,5.471293,0.035445,41.570617,0.029906,41.686396,4.2655625,1,0,0,0.799928486,0.024857752,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.13743995357764233 -1.4691774143862264 0.051525840821992366 -1.5134469007432922 0.018933822732970333 0.011793119011816939,0.012940117913231535 0.018112485080014236 0.000297881107642442 -0.023648697648929851 -0.024946033987421672 -0.020840423523502991,0.2581472679594502 -1.4426043576083927 0.027379861923368835 -1.6368909878477877 -0.11631247350438678 -0.10309948672318489,-0.15198837414899349 -0.17203030557873711 -0.19593205731411018 -0.15130299336429301 -0.086521268711883439 -0.073834701811456127,0.13990351373050341 -1.4685990870626415 0.049095922530657053 -1.5198006597798439 0.012774678066070126 0.0065731298489912753,0.17468415454168118 0.082813597290968613 -0.16429411797056886 -0.48007451696143744 -0.46480761549712524 -0.39355030065144281,8.0104228614649635 -48.753644115136055 -25.613745604579083 -2.6940641527269236 0.45860807119776653 -0.020401470278822813,0.052167092575359675 -15.509797845561479 -6.8046346785632466 -0.47021386053984315 0.20465630160360604 0.064250195412935085
ur,tetrapga,3.366206783,0.251809768,0.351480387,0.047251739,34.100156,0.070188,1.381034,0.020506,5.475853,0.034647,41.368317,0.030581,41.486594,4.2625195,1,0,0,0.817846594,0.020418142,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.13801180778494876 -1.4683935777855901 0.051463680529361615 -1.5146307695600676 0.017714853878948129 0.010772657821488171,0.011636030972138533 0.017891531375522286 -0.00042736888323037444 -0.024305429641712232 -0.025159153011354771 -0.021046698617614039,0.25170779555708994 -1.4498257602656544 0.01921488576784942 -1.6431413783762878 -0.11982850079854937 -0.10611823979982742,-0.15619509399145898 -0.1735740542125789 -0.19482882651341929 -0.14782885809909752 -0.081750247045519239 -0.070640943189624966,0.14016353455094371 -1.4678706927840195 0.048867468559387665 -1.52114125603376 0.011506754770314039 0.0055017908223819858,0.15073422415244936 0.078204955011810379 -0.17654162132852497 -0.49069267047665199 -0.46725140027539713 -0.39638787660816577,7.8819431972865424 -53.73948525031664 -28.153601361144567 -2.8860380422885497 0.49193304092846324 -0.020984412317013541,0.058556889989176852 -15.593073860427467 -6.8221967392279623 -0.46499750625389424 0.20498947799235623 0.06488984634505357
